index,time,SSO_LCI,AE,AH,CH4,CHP,ferric,ng_LCI,A_SSO_WTE,A_SSO_LF,building,concrete,earth,gravel,steel,elec
2586,2018-01-29,558.7809084642556,105.68486015342872,364.0826856583587,0.5313005023405006,12.901010484863562,0.021073209053568995,9695.384197140747,379.9710177556938,178.8098907085618,0.0005445806451612903,0.00010936129032258064,0.0006588387096774193,0.05341935483870968,0.007285806451612903,9.645161290322582
2587,2018-01-30,558.0751472742037,93.5655915470319,483.93624212916603,0.6338394935073918,11.421604530850662,0.021047357098737982,10157.851937502757,379.4911001464585,178.58404712774518,0.0005703378378378378,0.00011453378378378379,0.00069,0.05594594594594596,0.007630405405405405,10.101351351351353
2588,2018-01-31,506.7104019159237,136.5160527618154,506.167449498545,0.722580394007606,16.664591555266675,0.01916587212106282,9000.165673920606,344.5630733028281,162.1473286130956,0.0005590066225165563,0.00011225827814569537,0.0006762913907284768,0.05483443708609272,0.0074788079470198675,9.90066225165563
2589,2018-02-01,479.8453657022971,170.68563875149175,509.81209112363047,0.7789756665442961,20.83569218856737,0.01818180879692741,7707.5703607577825,326.2948486775621,153.5505170247351,0.0005084939759036145,0.0001021144578313253,0.0006151807228915662,0.04987951807228916,0.006803012048192771,9.006024096385543
2590,2018-02-02,109.28235867008682,147.61701938435823,473.3576407209307,0.7065166876768321,18.019692811791348,0.004608126572863777,1688.6942837762247,74.31200389565905,34.97035477442778,0.000493625730994152,9.912865497076023e-5,0.0005971929824561403,0.04842105263157895,0.006604093567251461,8.742690058479532
2593,2018-02-05,207.16888100526862,104.69670570004503,468.91825594633207,0.6358189913090476,12.780385913422956,0.008193699128628829,3589.4031158451107,140.87483908358266,66.29404192168596,0.0005410897435897436,0.00010866025641025641,0.0006546153846153846,0.053076923076923084,0.007239102564102564,9.583333333333334
2595,2018-02-07,265.61984038717077,123.26163778478944,411.90305419485526,0.6067847811651196,15.046617643572032,0.010334751347240134,3542.8883930742795,180.62149146327613,84.99834892389465,0.00042205,8.4755e-5,0.0005105999999999999,0.0414,0.0056465,7.4750000000000005
2597,2018-02-09,230.88965932790785,179.1244854984948,531.1825063130706,0.8136096009490715,21.86582697045752,0.00906258863175987,3872.701957759277,157.00496834297735,73.88469098493051,0.0005342405063291139,0.00010728481012658228,0.0006463291139240506,0.052405063291139246,0.00714746835443038,9.462025316455696
2601,2018-02-13,88.07789880200814,141.39710149368346,534.4204375099212,0.7586880361723598,17.260423926862213,0.003831409538189045,1619.0978494847436,59.89297118536554,28.184927616642604,0.0005781506849315068,0.00011610273972602742,0.0006994520547945205,0.056712328767123295,0.007734931506849316,10.239726027397262
2602,2018-02-14,72.58595058838625,79.077998922342,478.85224815703293,0.6063489644590361,9.653095928197299,0.0032639411776328184,1426.205680070143,49.35844640010266,23.2275041882836,0.0005902797202797202,0.00011853846153846152,0.000714125874125874,0.0579020979020979,0.007897202797202796,10.454545454545453
2603,2018-02-15,147.1136750840728,94.0167770287735,553.0580694651775,0.7044532564165313,11.476680997074077,0.005993883535584054,3226.948481602924,100.03729905716952,47.0763760269033,0.00067528,0.000135608,0.0008169599999999999,0.06624000000000001,0.0090344,11.96
2604,2018-02-16,223.8611067664925,124.54233677148547,713.7011648131073,0.914033726006911,15.202953291188283,0.00880513352384758,6276.851919032607,152.2255526012149,71.6355541652776,0.0008702061855670103,0.00017475257731958764,0.001052783505154639,0.08536082474226805,0.011642268041237113,15.412371134020619
2608,2018-02-20,178.87243224644098,110.40944254688198,542.5092183445406,0.7190696150392252,13.477742922282273,0.007157203320269738,3798.5330469310434,121.63325392757987,57.239178318861114,0.000659453125,0.0001324296875,0.0007978124999999999,0.06468750000000001,0.00882265625,11.6796875
2609,2018-02-21,239.92467416336467,160.6829898382405,753.5474251832394,1.010087978381479,19.614663194263713,0.009393540232267397,6685.698891572191,163.14877843108798,76.7758957322767,0.0008702061855670103,0.00017475257731958764,0.001052783505154639,0.08536082474226805,0.011642268041237113,15.412371134020619
2610,2018-02-22,280.8870521951387,226.97862183129055,812.7603437702633,1.1722477874503925,27.707408382186895,0.010893987637954971,7836.553600623526,191.00319549269435,89.88385670244439,0.0008792708333333334,0.00017657291666666667,0.0010637499999999998,0.08625000000000001,0.011763541666666665,15.572916666666668
2611,2018-02-23,193.6647194488457,223.95559984035472,656.9095456207441,1.0099391346123194,27.3383863827783,0.007699043174875279,3901.1731714450343,131.6920092252151,61.97271022363062,0.0006443511450381679,0.0001293969465648855,0.0007795419847328243,0.06320610687022901,0.0086206106870229,11.412213740458016
2614,2018-02-26,151.05953912522025,215.33980506122012,601.1556780348425,0.9402528609520823,26.28665145480771,0.006138420101775183,2828.6730297866093,102.72048660514979,48.33905252007048,0.0006029285714285714,0.00012107857142857142,0.0007294285714285713,0.05914285714285714,0.00806642857142857,10.678571428571429
2615,2018-02-27,137.42888184803326,235.30850863983585,684.9783068283472,1.0558436658371706,28.72424236293644,0.005639130623671465,2716.4534110321356,93.45163965666262,43.97724219137064,0.000639469696969697,0.00012841666666666668,0.0007736363636363635,0.06272727272727273,0.00855530303030303,11.325757575757576
2616,2018-02-28,106.50368123928453,164.96243551723927,547.6257197809633,0.8083963396435767,20.137057541893224,0.004506343923940029,1851.8382834732404,72.42250324271349,34.08117799657105,0.000555328947368421,0.00011151973684210528,0.0006718421052631579,0.05447368421052632,0.0074296052631578945,9.835526315789474
2618,2018-03-02,272.1178320181962,162.4086983953315,533.3704315577753,0.7900376036940632,19.8253214111221,0.010572772066578959,4776.116988031636,185.04012577237344,87.0777062458228,0.000555328947368421,0.00011151973684210528,0.0006718421052631579,0.05447368421052632,0.0074296052631578945,9.835526315789474
2622,2018-03-06,127.32867316679244,143.00897144803594,516.3034680788322,0.7428488527719805,17.457185801279685,0.005269161089653799,2179.612888659968,86.58349775341887,40.74517541337358,0.0005410897435897436,0.00010866025641025641,0.0006546153846153846,0.053076923076923084,0.007239102564102564,9.583333333333334
2625,2018-03-09,104.58499578351854,105.35550650223892,427.9818644256,0.5954274475938501,12.86080609890838,0.004436062686551872,1488.7159135135298,71.1177971327926,33.46719865072593,0.0004466137566137566,8.96878306878307e-5,0.0005403174603174603,0.04380952380952381,0.005975132275132275,7.910052910052911
2628,2018-03-12,98.9115894675514,148.6907339639076,484.09759315617634,0.7190365832226495,18.15076175608864,0.004228246436684707,1477.5711550513038,67.25988083793496,31.651708629616447,0.00047960227272727277,9.631250000000002e-5,0.0005802272727272727,0.04704545454545455,0.0064164772727272725,8.494318181818183
2629,2018-03-13,76.27190055881388,156.85168228838495,522.6893616969085,0.7706615038306459,19.146973320807227,0.003398957119977092,1261.2653819720308,51.86489237999344,24.407008178820444,0.000530880503144654,0.00010661006289308176,0.0006422641509433962,0.05207547169811321,0.00710251572327044,9.40251572327044
2630,2018-03-14,89.08951518241531,130.34500577911007,438.80397235888125,0.6449219953109089,15.91128836963641,0.0038684649350304,1313.074285869242,60.580870324042415,28.5086448583729,0.00046894444444444446,9.417222222222222e-5,0.0005673333333333333,0.046000000000000006,0.006273888888888889,8.305555555555557
2631,2018-03-15,131.10470640344553,150.8152712887038,514.0961484646544,0.7526578070275848,18.410105225559,0.0054074767721400884,2148.616274353457,89.15120035434298,41.95350604910257,0.0005210493827160494,0.00010463580246913581,0.0006303703703703703,0.051111111111111114,0.006970987654320987,9.228395061728396
