SSO_LCI,AE,AH,ng_LCI,steel
196.5964558780288,158.08683272897088,434.32141036256917,2323.3321997510216,0.005109954751131221
41.63485593370335,58.26214271352014,253.20363925310588,414.53091562009234,0.004033214285714285
51.0702765311739,65.8188656988446,222.81645577440787,443.16951483041,0.0036429032258064515
57.78139393707886,61.942364333720576,275.7778160250446,579.2882181694604,0.004121532846715328
68.50757849936274,47.73223922282539,295.2420565613378,836.7349854341116,0.004888744588744588
72.55166832940444,84.12237343457912,332.74941102777024,885.9128063456069,0.005086936936936937
100.2470225016481,113.17213930823691,368.27648512233515,1198.0234920690223,0.005109954751131221
97.1600170126882,113.2107632668314,364.3169261098213,1121.5090937320851,0.004953070175438596
126.59806995807588,125.93607177233807,355.2718658775491,1476.3771533340364,0.0050191111111111105
72.49373527841134,63.22931666430599,291.738349563927,836.7847933313999,0.00472510460251046
67.49414198197819,53.77814998804683,260.5281336249543,765.9347500043987,0.004590650406504065
51.988451084581946,92.47550175287213,338.1103128926157,607.3843514674812,0.0049314410480349345
117.6961865652342,83.45315020061669,328.5437664251819,1398.5483388633886,0.0049748898678414095
188.0916634378489,114.02807897945598,499.88502938473937,3230.947935419193,0.007192993630573248
174.1307465849279,164.61334584296503,468.59285132240007,2364.2480797734333,0.005851295336787564
222.33775570672324,222.21324636044386,475.87208616141254,3062.8537886019335,0.006006914893617021
166.408507070989,162.5479846965005,504.4768108237183,2813.2863645416064,0.007192993630573248
163.64948172467044,146.50500001173017,440.0801994391826,2380.066268323568,0.0062049450549450545
235.5344317005155,191.28695380308145,578.0895661548078,4309.608914851875,0.007788275862068966
148.2305712276916,168.33105947813112,456.999315258672,2070.219090233498,0.00603903743315508
172.71911909892782,170.81113212883517,445.0911892267704,2364.8233714307003,0.005912565445026178
203.04549104537278,243.9280871384687,579.6335724797719,3406.131068465505,0.007285806451612903
187.373529660299,210.2950460171219,555.9144991210807,3103.7466479114873,0.00714746835443038
167.44505605870233,160.37947410864362,450.5724676990639,2541.0300585367213,0.00649022988505747
179.45629043185184,194.9991053088592,511.21244019470475,2849.6153029061284,0.006844242424242424
187.29373901178278,220.33488465179374,548.7603646703737,3010.9386425738076,0.006970987654320987
168.57231002932528,213.94105998919974,491.3435825564529,2344.7612987870516,0.006104324324324324
142.61773328384507,168.66334574374093,413.9361550211633,1633.6358737264454,0.005041517857142857
152.30634161111502,148.85939010277744,405.24109001492917,1858.3739665153175,0.005277102803738318
153.07088063209036,148.50945617086296,417.66549429654384,1877.7466276500224,0.0053018779342723
158.41661019238325,153.5457266575341,436.1887289236626,2011.151525370472,0.005482038834951456
209.01647878711086,182.5778907741598,453.3120839693751,2683.197316560333,0.005563054187192117
153.24221560798313,180.6044464502209,426.4999198146128,1897.281750758632,0.005429326923076922
257.4755706779451,190.88848166246234,462.88316950128115,3198.5217090560795,0.005377619047619048
172.09964766636304,179.66227883208816,463.9576784902437,2130.2330519086136,0.0054033492822966505
260.35111844495776,183.5449754944141,450.63000660244364,3258.7712165833477,0.0054033492822966505
198.91465174138108,172.86975307697733,456.7165349731175,2455.796371542948,0.005352132701421801
204.9153488200547,227.7015860262148,511.1096782957274,2517.54946129543,0.005429326923076922
295.5802172934577,232.87468045074226,522.172956017492,3777.6546951654445,0.005563054187192117
153.10387194111482,199.09535202636408,471.3966412197694,1877.4695447153292,0.005429326923076922
207.97153953060447,182.83524368576641,464.912156580884,2587.3991250651006,0.0054033492822966505
