index,date,S_t,partition,SSO_LCI,AE,AH,CH4,ng_LCI,building,Eutrophication Potential - EP_FU,Cumulative Energy Demand - CED_FU,Particulate Matter Formation Potentia - PMFP_FU,Fossil Depletion Potential - FDP_FU,Water Use_FU,Global Climate Change Potential - GCCP_FU,Acidification Potential - AP_FU,Smog Formation Potential - SFP_FU
2692,2018-05-15,594.3093700000001,train,174.75696201794702,11.062593892388175,372.4407678892599,0.3937942364802647,3103.57867674062,0.0005376433121019108,0.032820466270849495,3199.7904087881716,0.03623193416402405,74.80204784010624,0.12058173253960519,181.33695385898483,0.41448566115669516,3.8203785135117516
2693,2018-05-16,594.3093700000001,train,174.68982526726782,15.566485207658163,371.13671170362954,0.39942268970979705,3098.0406673389916,0.0005376433121019108,0.03260719115822647,3141.943595191997,0.03596232029322031,74.10730903630983,0.11422970509427885,179.42325573091662,0.41077533070348116,3.707723764403385
2694,2018-05-17,579.16773,train,179.2568795226212,16.078971226215906,404.3195064306798,0.4337781331583083,3258.978326955191,0.0005516993464052287,0.03404217566240768,3291.412232610853,0.03764183146849428,77.6468920968096,0.11728086849378888,188.5604525224238,0.4300214472484345,3.881976684690476
2695,2018-05-18,647.30511,test,160.44937448431392,23.922902518741893,371.0576016003538,0.41223294993796433,2611.692400062032,0.000493625730994152,0.026843214682914462,2452.4647338392438,0.029093128751459155,59.28285875080826,0.09046786714148497,143.96225398879994,0.3306173292714159,2.806223718124581
2699,2018-05-22,590.52396,val,167.36374253129375,18.003066050935665,401.58753390823733,0.4339827344555503,2989.6877614048985,0.0005410897435897436,0.03110902763103951,2949.79345736079,0.03402164525032365,69.96545951446421,0.10584246444943897,170.48045170322973,0.38815268942586906,3.4574094393732935
2702,2018-05-25,670.01757,val,117.13618196609383,34.94990053195223,351.0770937551777,0.4090321759699512,1855.4098904897544,0.00047689265536723165,0.01864763617060659,1450.643052246286,0.01884024452530933,37.555721246937864,0.04475984949349115,92.75951858954467,0.2113856554853529,1.5049184240901534
2706,2018-05-29,620.80724,test,108.23262950348325,24.91027921607958,377.32109832605954,0.4200916608761842,1869.3905878766338,0.0005146951219512195,0.019250332920709226,1566.4523624511426,0.01920858771452099,38.73574447312445,0.05437456683822777,97.25552377340641,0.21706631189083644,1.7443649350191455
2707,2018-05-30,594.3093700000001,train,121.04756147459025,23.505650524120764,390.2680983232178,0.4310210236299788,2174.0744011326165,0.0005376433121019108,0.022538635470224635,1934.6376537362362,0.023153364274646114,47.08309962992727,0.06614209432563205,117.15135192741715,0.26259903493274467,2.1978696446962145
2708,2018-05-31,590.52396,train,146.55307127588864,26.626726828791796,394.2329912651757,0.43984602305936926,2623.5487898613633,0.0005410897435897436,0.027068205127019393,2425.114472025914,0.028882789079598244,58.97693884312085,0.07946612030588118,144.47333055694708,0.32796978993998066,2.7501200065268057
2709,2018-06-01,723.01331,test,111.08882629007203,0.5632283634937958,349.3222566861061,0.3542136009284141,1665.5367396674387,0.0004419371727748691,0.017667326590394144,1620.9861863275237,0.017943416139995408,36.59021750376526,0.08724502645845472,92.23751167385872,0.2057117318257356,2.038928909405301
2713,2018-06-05,635.94888,train,146.31176015279718,34.9032942491792,369.3444559787951,0.42743799826581524,2422.3766393878627,0.0005024404761904762,0.024569906175198324,2106.0803478460916,0.026111436281783994,52.79100255049496,0.06587792702606672,128.4974265371532,0.29491761002986283,2.287583528278705
2714,2018-06-06,635.94888,train,180.69376897086445,42.530025143750684,376.7805186010023,0.44672438462970887,2963.744153535302,0.0005024404761904762,0.02981234136129066,2645.3144110700478,0.03278755578053104,66.47035694225107,0.07866445890847894,159.54437981949783,0.37050984775141177,2.855109801928862
2715,2018-06-07,700.3008500000001,train,164.08947668705528,21.850658085563886,334.26388611354713,0.3718189830034437,2467.0700203394626,0.0004562702702702703,0.02545508011601363,2335.7921340655917,0.027717280920603632,56.3090160150441,0.09406019481574639,135.71291830849583,0.3149985172567465,2.6852147019163626
2716,2018-06-08,696.51544,train,150.25898061929541,23.398839993171336,345.9785643804249,0.386056723259117,2277.51941945101,0.00045875,0.023335922164555222,2081.752253552389,0.024994224913494307,50.60957414476396,0.08259396001233447,122.9105587078041,0.2835400712044502,2.367969461346963
2719,2018-06-11,764.65282,test,0.0,24.570848295332993,281.8050997678242,0.32295217967777806,76.66689888057451,0.00041787128712871284,0.0007956727502238683,-448.6014948990088,-0.003283547240542354,-8.040499690493336,-0.02204261149878702,-12.549385489179336,-0.041089204657754494,-0.6720701181540188
2720,2018-06-12,783.57987,train,0.0,31.17553697078903,300.3750085190196,0.35192405889608425,67.79680867880381,0.00040777777777777774,0.00016932528936256877,-561.4129275789438,-0.003973124381521756,-9.692219741804195,-0.03169144872585607,-16.386141834501487,-0.04992301854976215,-0.8715785420114168
2721,2018-06-13,791.15069,train,0.0,47.647071510624244,292.4595985178967,0.36932584360657617,50.79741697877718,0.0004038755980861244,-0.0005802153568862577,-766.1621945966663,-0.004880256624241864,-12.06333397301422,-0.05486675308539127,-23.076023222980933,-0.06258588253072453,-1.2764552093010781
2722,2018-06-14,783.57987,train,40.12507365713721,39.564174615266424,311.7936765420551,0.37641419876818893,579.4229014094319,0.00040777777777777774,0.005029728297578804,-75.37768136564529,0.0022219694517791873,2.820093135515578,-0.016515869339708496,11.629432296269213,0.019967865607974263,-0.3701092317759821
2723,2018-06-15,658.66134,train,43.19169544701075,23.547428680526554,333.8626742615003,0.37403052281100735,759.5070702744963,0.0004851149425287356,0.007983937740979849,318.6635174028743,0.00517425032328204,9.509236881491008,0.01079133712692535,29.0446695922486,0.056119699192312085,0.267740462318201
2726,2018-06-18,609.45101,train,0.06546875687350162,7.348655863900571,348.7267657410835,0.36407818685358134,120.17359193907565,0.0005242857142857142,0.0021794666617702746,-252.91118897076683,-0.0026251935733789685,-6.26781205526578,0.005304395053519814,-5.571390245196579,-0.03118202280164139,-0.24657398746525921
2727,2018-06-19,673.80298,train,115.53065556344085,5.282580371823949,330.41740619299264,0.34237094365373577,1849.5328576079357,0.00047421348314606745,0.019892775300112586,1816.3930043586274,0.020439818600000825,41.78829631196657,0.08519114735674624,103.89439121963494,0.23381216797724544,2.2270754992630692
2728,2018-06-20,813.86315,train,88.39287047214265,20.59884184735026,276.89780813203106,0.31186131817080515,1176.9430749693022,0.0003926046511627907,0.012148181754129402,883.6553884060776,0.011437139140524074,22.42369666476372,0.0419871276924043,56.392976731779484,0.12825186681848855,0.956830817918075
2729,2018-06-21,810.0777400000001,train,88.7566667367011,60.50343606658648,230.30379106859363,0.3262860202732223,1148.188362844028,0.0003944392523364486,0.010850079227046203,438.1992810162403,0.00978080916788739,17.839385219419743,-0.013428745417096169,42.28906650956027,0.10381096743095598,0.0368823392146616
2730,2018-06-22,798.7215100000001,train,90.01860986565895,33.153406079424165,298.2447913557078,0.3528202950103656,1208.0564046238956,0.0004000473933649289,0.011845292957581069,749.1182377601568,0.010980269656272815,21.088323761543297,0.025724950465879786,53.0624459440281,0.12128909389093863,0.6768052045734824
2733,2018-06-25,745.72577,train,79.50831577135922,27.02975945923662,304.3637186911385,0.3495635863885027,1159.107498283846,0.0004284771573604061,0.011770640247356938,766.0390904171996,0.010585319997865392,20.551379597969166,0.028411309833479607,52.79327906909113,0.11766205934362312,0.758750777430282
